City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Country,Date
0,Narasannapeta,18.4167,84.05,84.27,74,5,3.71,clear sky,IN,2022-05-22 19:21:32
1,Hermanus,-34.4187,19.2345,60.31,85,69,7.63,broken clouds,ZA,2022-05-22 19:21:32
2,Rikitea,-23.1203,-134.9692,75.85,76,2,13.69,clear sky,PF,2022-05-22 19:21:33
3,Kodinsk,58.6881,99.1844,42.71,94,5,1.54,clear sky,RU,2022-05-22 19:22:07
4,East London,-33.0153,27.9116,61.32,83,0,3.67,clear sky,ZA,2022-05-22 19:23:40
5,Cavalcante,-13.7975,-47.4583,82.0,31,2,3.49,clear sky,BR,2022-05-22 19:23:41
6,Kaitangata,-46.2817,169.8464,46.53,84,83,13.11,broken clouds,NZ,2022-05-22 19:23:41
7,Senj,44.9894,14.9058,74.07,80,100,5.61,overcast clouds,HR,2022-05-22 19:23:41
8,Ushuaia,-54.8,-68.3,40.62,81,20,5.75,few clouds,AR,2022-05-22 19:21:02
9,Lompoc,34.6391,-120.4579,77.68,65,0,16.11,clear sky,US,2022-05-22 19:22:06
10,Codrington,-38.2667,141.9667,43.59,95,4,7.72,clear sky,AU,2022-05-22 19:21:34
11,Vieste,41.8825,16.175,70.79,69,25,3.85,scattered clouds,IT,2022-05-22 19:23:42
12,Tiznit,29.5833,-9.5,78.08,45,15,3.91,few clouds,MA,2022-05-22 19:21:35
13,Puerto Ayora,-0.7393,-90.3518,78.76,76,66,11.05,broken clouds,EC,2022-05-22 19:22:38
14,Narsaq,60.9167,-46.05,39.42,99,100,5.66,light rain,GL,2022-05-22 19:21:36
15,Tondano,1.3038,124.9112,66.29,89,100,1.28,overcast clouds,ID,2022-05-22 19:21:36
16,Albany,42.6001,-73.9662,91.92,48,86,7.63,overcast clouds,US,2022-05-22 19:21:03
17,Opuwo,-18.0607,13.84,60.51,19,2,7.14,clear sky,NA,2022-05-22 19:21:36
18,Nouakchott,18.0858,-15.9785,69.73,87,0,16.24,clear sky,MR,2022-05-22 19:21:37
19,Jamestown,42.097,-79.2353,57.52,97,100,8.05,overcast clouds,US,2022-05-22 19:17:41
20,Kodiak,57.79,-152.4072,51.31,76,75,12.66,broken clouds,US,2022-05-22 19:21:37
21,Qaanaaq,77.484,-69.3632,25.36,77,100,2.71,overcast clouds,GL,2022-05-22 19:21:37
22,North Bend,43.4065,-124.2243,68.23,87,0,8.05,clear sky,US,2022-05-22 19:15:19
23,Strelka,58.0728,93.0344,47.97,77,15,4.38,few clouds,RU,2022-05-22 19:23:43
24,Netivot,31.4222,34.5886,65.61,65,0,9.19,clear sky,IL,2022-05-22 19:21:38
25,Cradock,-32.1642,25.6192,55.02,70,99,3.76,overcast clouds,ZA,2022-05-22 19:21:38
26,Sitka,57.0531,-135.33,49.89,81,100,8.05,overcast clouds,US,2022-05-22 19:23:43
27,Cidreira,-30.1811,-50.2056,62.58,66,100,4.29,overcast clouds,BR,2022-05-22 19:21:39
28,Barrow,71.2906,-156.7887,21.22,93,100,9.22,overcast clouds,US,2022-05-22 19:21:39
29,Busselton,-33.65,115.3333,61.27,67,65,23.49,broken clouds,AU,2022-05-22 19:21:39
30,Mackay,-21.15,149.2,68.68,83,92,13.38,overcast clouds,AU,2022-05-22 19:21:40
31,Naze,28.3667,129.4833,65.32,72,100,2.8,overcast clouds,JP,2022-05-22 19:21:40
32,Lagoa,39.05,-27.9833,62.24,92,100,5.97,overcast clouds,PT,2022-05-22 19:21:40
33,Taltal,-25.4,-70.4833,66.18,66,22,6.85,few clouds,CL,2022-05-22 19:21:41
34,Bredasdorp,-34.5322,20.0403,56.37,90,38,5.41,scattered clouds,ZA,2022-05-22 19:23:44
35,Port Elizabeth,-33.918,25.5701,56.1,78,91,2.1,overcast clouds,ZA,2022-05-22 19:18:18
36,Leirvik,59.7798,5.5005,56.86,74,100,8.88,overcast clouds,NO,2022-05-22 19:21:41
37,Dikson,73.5069,80.5464,21.96,92,76,8.61,broken clouds,RU,2022-05-22 19:21:41
38,Ust-Nera,64.5667,143.2,35.1,89,100,4.07,overcast clouds,RU,2022-05-22 19:21:42
39,Katangli,51.7102,143.2326,34.16,88,100,7.49,overcast clouds,RU,2022-05-22 19:21:42
40,Sao Filipe,14.8961,-24.4956,72.28,78,6,13.89,clear sky,CV,2022-05-22 19:21:42
41,Lincoln,40.8,-96.667,69.01,33,0,6.91,clear sky,US,2022-05-22 19:23:24
42,Katsuura,35.1333,140.3,64.9,88,66,9.51,broken clouds,JP,2022-05-22 19:21:42
43,Kapaa,22.0752,-159.319,78.78,83,100,12.66,overcast clouds,US,2022-05-22 19:21:43
44,Margate,51.3813,1.3862,64.31,71,100,1.01,overcast clouds,GB,2022-05-22 19:16:11
45,Hobart,-42.8794,147.3294,50.25,85,100,10.36,overcast clouds,AU,2022-05-22 19:20:40
46,Atuona,-9.8,-139.0333,77.34,81,31,17.4,light rain,PF,2022-05-22 19:20:00
47,Tasiilaq,65.6145,-37.6368,33.96,97,100,8.03,overcast clouds,GL,2022-05-22 19:24:45
48,Punta Arenas,-53.15,-70.9167,41.11,65,75,11.5,broken clouds,CL,2022-05-22 19:22:19
49,Airai,-8.9266,125.4092,58.64,90,50,3.58,scattered clouds,TL,2022-05-22 19:24:45
50,Esperance,-33.8667,121.9,63.0,74,24,10.92,few clouds,AU,2022-05-22 19:24:46
51,Guhagar,17.4842,73.1929,83.12,79,5,6.89,clear sky,IN,2022-05-22 19:24:46
52,Castro,-24.7911,-50.0119,64.49,51,4,5.06,clear sky,BR,2022-05-22 19:24:46
53,Georgetown,5.4112,100.3354,82.33,92,20,2.3,few clouds,MY,2022-05-22 19:21:55
54,San Quintin,30.4833,-115.95,65.66,57,0,12.91,clear sky,MX,2022-05-22 19:24:47
55,Dingle,10.9995,122.6711,77.2,88,100,4.23,overcast clouds,PH,2022-05-22 19:24:47
56,Ginda,30.6945,78.4932,55.62,66,0,6.22,clear sky,IN,2022-05-22 19:24:47
57,New Norfolk,-42.7826,147.0587,49.91,84,74,2.37,broken clouds,AU,2022-05-22 19:24:48
58,Longyearbyen,78.2186,15.6401,35.44,87,75,5.75,broken clouds,SJ,2022-05-22 19:24:30
59,Vaini,-21.2,-175.2,75.36,94,40,4.61,scattered clouds,TO,2022-05-22 19:24:48
60,Pochutla,15.7432,-96.4661,90.82,39,0,10.54,clear sky,MX,2022-05-22 19:24:48
61,Provideniya,64.3833,-173.3,49.15,43,100,10.78,overcast clouds,RU,2022-05-22 19:24:37
62,Port Alfred,-33.5906,26.891,60.37,79,60,4.07,broken clouds,ZA,2022-05-22 19:24:49
63,Arraial Do Cabo,-22.9661,-42.0278,73.36,68,0,16.11,clear sky,BR,2022-05-22 19:22:39
64,Dongobesh,-4.0667,35.3833,61.03,67,91,3.31,overcast clouds,TZ,2022-05-22 19:24:49
65,Umba,66.6871,34.3429,34.66,70,30,5.73,scattered clouds,RU,2022-05-22 19:24:49
66,Cocorit,27.5833,-109.9667,86.34,16,6,10.78,clear sky,MX,2022-05-22 19:24:49
67,Rio Grande,-32.035,-52.0986,68.11,67,0,6.93,clear sky,BR,2022-05-22 19:24:50
68,Camalu,30.85,-116.0667,66.4,56,0,11.72,clear sky,MX,2022-05-22 19:24:50
69,Avarua,-21.2078,-159.775,78.85,89,75,13.8,broken clouds,CK,2022-05-22 19:24:50
70,Port-Cartier,50.0334,-66.8654,59.22,76,100,5.06,overcast clouds,CA,2022-05-22 19:22:47
71,Hrodna,53.6884,23.8258,48.94,96,100,6.62,overcast clouds,BY,2022-05-22 19:24:51
72,Ostrovnoy,68.0531,39.5131,30.67,81,18,10.02,few clouds,RU,2022-05-22 19:24:03
73,Isangel,-19.55,169.2667,75.47,85,70,6.85,broken clouds,VU,2022-05-22 19:24:51
74,Mataura,-46.1927,168.8643,44.33,91,100,7.65,overcast clouds,NZ,2022-05-22 19:24:51
75,Bluff,-46.6,168.3333,50.31,73,100,24.79,overcast clouds,NZ,2022-05-22 19:24:52
76,San Cristobal,7.7669,-72.225,82.58,41,1,8.05,clear sky,VE,2022-05-22 19:24:52
77,Nome,64.5011,-165.4064,64.47,20,0,16.11,clear sky,US,2022-05-22 19:24:52
78,Ewo,-0.8725,14.8206,74.75,87,100,4.09,light rain,CG,2022-05-22 19:24:53
79,Lebu,-37.6167,-73.65,52.27,87,100,11.05,overcast clouds,CL,2022-05-22 19:24:53
80,Port Blair,11.6667,92.75,84.24,84,75,13.8,mist,IN,2022-05-22 19:24:53
81,Ban Nahin,18.2418,104.2122,74.08,99,100,2.71,moderate rain,LA,2022-05-22 19:24:54
82,Tuatapere,-46.1333,167.6833,43.93,84,65,7.61,broken clouds,NZ,2022-05-22 19:24:54
83,Muleba,-1.8397,31.6544,71.35,69,100,2.08,overcast clouds,TZ,2022-05-22 19:24:54
84,Sao Joao Da Barra,-21.6403,-41.0511,75.29,66,20,9.75,few clouds,BR,2022-05-22 19:24:54
85,Kloulklubed,7.0419,134.2556,83.68,75,100,7.96,overcast clouds,PW,2022-05-22 19:24:55
86,Grand Forks,47.9417,-97.4337,60.73,31,100,8.05,overcast clouds,US,2022-05-22 19:21:28
87,Ola,59.5833,151.2833,41.14,90,100,18.92,light rain,RU,2022-05-22 19:24:55
88,Hithadhoo,-0.6,73.0833,83.86,72,90,11.77,overcast clouds,MV,2022-05-22 19:24:55
89,Ancud,-41.8697,-73.8203,48.94,68,0,14.14,light rain,CL,2022-05-22 19:23:12
90,Clyde River,70.4692,-68.5914,21.43,86,100,34.52,snow,CA,2022-05-22 19:24:56
91,Bathsheba,13.2167,-59.5167,84.81,70,40,18.41,scattered clouds,BB,2022-05-22 19:23:01
92,Bethel,41.3712,-73.414,93.18,53,0,5.75,clear sky,US,2022-05-22 19:22:34
93,Nioro,13.35,-15.75,86.9,39,67,15.95,broken clouds,GM,2022-05-22 19:25:56
94,Cabedelo,-6.9811,-34.8339,79.47,81,17,18.84,few clouds,BR,2022-05-22 19:25:56
95,Gari,59.4307,62.3497,34.25,96,34,9.04,scattered clouds,RU,2022-05-22 19:25:57
96,Beroroha,-21.6667,45.1667,69.51,44,0,3.78,clear sky,MG,2022-05-22 19:25:57
97,Lata,40.1629,-8.3327,67.08,82,62,8.12,broken clouds,PT,2022-05-22 19:25:57
98,Astana,51.1801,71.446,42.75,75,75,8.95,broken clouds,KZ,2022-05-22 19:25:58
99,Alofi,-19.0595,-169.9187,69.69,100,5,1.14,clear sky,NU,2022-05-22 19:25:58
100,Itoman,26.1247,127.6694,75.22,78,100,9.22,overcast clouds,JP,2022-05-22 19:25:58
101,Pakokku,21.3333,95.1,87.48,60,87,12.08,overcast clouds,MM,2022-05-22 19:25:59
102,Nikolskoye,59.7035,30.7861,44.49,57,7,2.21,clear sky,RU,2022-05-22 19:25:59
103,Mackenzie,55.2999,-123.1698,62.82,23,0,3.44,clear sky,CA,2022-05-22 19:25:59
104,Kineshma,57.4391,42.1289,32.47,79,95,5.57,overcast clouds,RU,2022-05-22 19:26:00
105,Yellowknife,62.456,-114.3525,37.92,75,100,8.05,light snow,CA,2022-05-22 19:26:00
106,Liuhe,42.2401,125.7172,54.61,59,1,5.99,clear sky,CN,2022-05-22 19:26:00
107,Haines Junction,60.7522,-137.5108,57.15,30,100,3.44,overcast clouds,CA,2022-05-22 19:26:01
108,Pitimbu,-7.4706,-34.8086,79.39,75,16,18.12,few clouds,BR,2022-05-22 19:16:11
109,Kieta,-6.2167,155.6333,77.79,82,75,2.73,broken clouds,PG,2022-05-22 19:16:13
110,Hualmay,-11.0964,-77.6139,68.97,74,44,7.34,scattered clouds,PE,2022-05-22 19:26:01
111,Flin Flon,54.7682,-101.865,64.24,19,75,16.11,broken clouds,CA,2022-05-22 19:26:01
112,Kawhia,-38.0651,174.8183,51.51,84,31,13.67,light rain,NZ,2022-05-22 19:26:02
113,Pisco,-13.7,-76.2167,67.01,77,75,11.5,mist,PE,2022-05-22 19:21:47
114,Cape Town,-33.9258,18.4232,59.41,86,0,3.44,clear sky,ZA,2022-05-22 19:25:43
115,Saint-Philippe,-21.3585,55.7679,71.19,76,38,11.23,scattered clouds,RE,2022-05-22 19:22:03
116,Hovd,48.0056,91.6419,63.81,21,97,2.17,overcast clouds,MN,2022-05-22 19:26:02
117,Aksu,41.1231,80.2644,76.62,25,100,7.9,overcast clouds,CN,2022-05-22 19:16:13
118,Sioux Lookout,50.1001,-91.917,53.67,30,75,6.91,broken clouds,CA,2022-05-22 19:23:46
119,Tuktoyaktuk,69.4541,-133.0374,23.0,74,100,9.22,overcast clouds,CA,2022-05-22 19:26:02
120,Cherskiy,68.75,161.3,50.2,53,93,14.81,overcast clouds,RU,2022-05-22 19:26:03
121,Tessalit,20.1986,1.0114,95.02,14,48,11.68,scattered clouds,ML,2022-05-22 19:26:03
122,Mae Sai,20.4335,99.8762,71.26,99,82,0.89,broken clouds,TH,2022-05-22 19:26:03
123,Saint Anthony,45.0205,-93.218,57.76,39,75,18.41,broken clouds,US,2022-05-22 19:26:04
124,Bambous Virieux,-20.3428,57.7575,75.45,64,40,10.36,scattered clouds,MU,2022-05-22 19:26:04
125,Zheshart,62.0731,49.5733,32.63,98,100,9.37,light snow,RU,2022-05-22 19:26:04
126,Necochea,-38.5473,-58.7368,60.98,47,100,12.91,overcast clouds,AR,2022-05-22 19:26:05
127,Belmonte,-15.8631,-38.8828,75.94,71,14,10.74,few clouds,BR,2022-05-22 19:26:05
128,Faya,18.3851,42.4509,73.51,26,0,2.48,clear sky,SA,2022-05-22 19:26:05
129,Okhotsk,59.3833,143.3,34.21,99,100,12.5,overcast clouds,RU,2022-05-22 19:26:06
130,Broome,42.2506,-75.833,83.66,65,75,10.36,moderate rain,US,2022-05-22 19:22:27
131,Peterhead,57.5058,-1.7981,59.4,92,99,15.9,overcast clouds,GB,2022-05-22 19:26:06
132,Bundaberg,-24.85,152.35,63.21,98,100,1.01,overcast clouds,AU,2022-05-22 19:26:06
133,Jardim,-21.4803,-56.1381,79.57,28,90,2.8,overcast clouds,BR,2022-05-22 19:26:07
134,Eyl,7.9803,49.8164,81.3,80,100,22.57,overcast clouds,SO,2022-05-22 19:18:30
135,Kharp,66.8014,65.8081,34.23,77,100,23.09,overcast clouds,RU,2022-05-22 19:26:07
136,Iqaluit,63.7506,-68.5145,26.33,86,100,25.32,overcast clouds,CA,2022-05-22 19:26:07
137,Victoria,22.2855,114.1577,77.18,90,100,15.99,light rain,HK,2022-05-22 19:22:48
138,Boyabat,41.4689,34.7667,58.14,68,20,4.7,few clouds,TR,2022-05-22 19:26:08
139,Bengkulu,-3.8004,102.2655,76.19,90,28,3.78,scattered clouds,ID,2022-05-22 19:24:19
140,Havre-Saint-Pierre,50.2334,-63.5986,50.36,76,100,8.05,overcast clouds,CA,2022-05-22 19:27:08
141,Ararat,39.8317,44.7049,75.54,37,20,6.33,few clouds,AM,2022-05-22 19:27:08
142,Bemidji,47.4736,-94.8803,55.9,39,75,10.36,broken clouds,US,2022-05-22 19:25:40
143,Gunjur,13.2019,-16.7339,75.27,78,0,11.5,clear sky,GM,2022-05-22 19:27:09
144,Hobyo,5.3505,48.5268,80.22,85,100,29.39,overcast clouds,SO,2022-05-22 19:27:09
145,Saint-Jean-Port-Joli,47.2171,-70.2658,73.0,90,99,3.11,overcast clouds,CA,2022-05-22 19:27:09
146,Santiago De Cao,-7.9589,-79.2392,64.53,77,64,12.66,fog,PE,2022-05-22 19:27:10
147,Khatanga,71.9667,102.5,31.82,93,100,6.78,overcast clouds,RU,2022-05-22 19:27:10
148,Kultuk,51.7208,103.6956,53.38,78,100,2.21,overcast clouds,RU,2022-05-22 19:27:11
149,Juneau,58.3019,-134.4197,62.83,69,20,8.05,few clouds,US,2022-05-22 19:23:14
150,Tefe,-3.3542,-64.7114,91.51,62,40,3.44,scattered clouds,BR,2022-05-22 19:27:11
151,Carnarvon,-24.8667,113.6333,70.86,57,33,18.01,scattered clouds,AU,2022-05-22 19:27:11
152,Ribeira Grande,38.5167,-28.7,64.8,100,75,2.3,light intensity drizzle,PT,2022-05-22 19:27:12
153,Bilma,18.6853,12.9164,92.05,9,95,6.51,overcast clouds,NE,2022-05-22 19:24:28
154,Ponta Do Sol,32.6667,-17.1,72.01,79,14,2.06,few clouds,PT,2022-05-22 19:27:12
155,Ko Samui,9.5357,99.9357,84.4,70,100,19.66,overcast clouds,TH,2022-05-22 19:27:12
156,Buraydah,26.326,43.975,95.45,8,1,16.67,clear sky,SA,2022-05-22 19:27:13
157,Mahebourg,-20.4081,57.7,75.49,64,40,10.36,scattered clouds,MU,2022-05-22 19:27:13
158,Labytnangi,66.6572,66.4183,32.7,85,100,31.97,overcast clouds,RU,2022-05-22 19:27:14
159,Hilo,19.7297,-155.09,87.28,66,40,6.91,scattered clouds,US,2022-05-22 19:27:14
160,Mount Gambier,-37.8333,140.7667,35.51,100,100,4.61,fog,AU,2022-05-22 19:24:29
161,Nara,34.6851,135.8049,64.96,86,90,1.25,overcast clouds,JP,2022-05-22 19:27:14
162,Cockburn Town,21.4612,-71.1419,84.16,65,40,11.5,scattered clouds,TC,2022-05-22 19:27:15
163,Ambilobe,-13.2,49.05,74.61,70,61,4.63,broken clouds,MG,2022-05-22 19:18:36
164,Norman Wells,65.282,-126.8329,44.64,49,75,5.75,broken clouds,CA,2022-05-22 19:27:15
165,Laurel,39.0993,-76.8483,94.73,54,0,5.75,clear sky,US,2022-05-22 19:24:50
166,Sobolevo,54.4299,31.8996,42.96,70,12,5.73,few clouds,RU,2022-05-22 19:27:15
167,Valdivia,-39.8142,-73.2459,51.89,73,99,5.64,overcast clouds,CL,2022-05-22 19:26:49
168,Chipiona,36.7366,-6.437,69.98,83,0,14.97,clear sky,ES,2022-05-22 19:27:16
169,Dunedin,-45.8742,170.5036,47.8,66,67,3.0,broken clouds,NZ,2022-05-22 19:27:16
170,Itarema,-2.9248,-39.9167,81.79,81,61,8.01,broken clouds,BR,2022-05-22 19:27:16
171,Constitucion,-35.3333,-72.4167,53.94,86,100,9.53,moderate rain,CL,2022-05-22 19:27:17
172,Hanstholm,57.1167,8.6167,55.62,81,100,8.81,overcast clouds,DK,2022-05-22 19:23:20
173,Stralsund,54.3091,13.0818,59.02,82,10,3.47,clear sky,DE,2022-05-22 19:27:17
174,Ahipara,-35.1667,173.1667,58.89,75,100,10.22,overcast clouds,NZ,2022-05-22 19:27:17
175,Fairbanks,64.8378,-147.7164,64.36,29,0,9.22,clear sky,US,2022-05-22 19:27:18
176,Tulsipur,28.131,82.2973,70.59,67,0,5.1,clear sky,NP,2022-05-22 19:27:18
177,Puerto Maldonado,-12.6,-69.1833,82.44,58,73,3.09,broken clouds,PE,2022-05-22 19:26:05
178,Saldanha,-33.0117,17.9442,59.63,87,91,5.77,overcast clouds,ZA,2022-05-22 19:17:16
179,Dryden,49.7833,-92.7503,55.69,28,40,13.8,scattered clouds,CA,2022-05-22 19:23:30
180,Anuradhapura,8.3565,80.4173,78.76,85,73,13.65,broken clouds,LK,2022-05-22 19:27:18
181,Hamilton,39.1834,-84.5333,68.09,71,100,9.22,overcast clouds,US,2022-05-22 19:26:18
182,Nelson Bay,-32.7167,152.15,57.99,99,100,1.01,light rain,AU,2022-05-22 19:27:19
183,Chemax,20.65,-87.9333,95.34,39,57,11.05,broken clouds,MX,2022-05-22 19:27:19
184,Ukiah,39.1502,-123.2078,82.44,32,0,8.05,clear sky,US,2022-05-22 19:27:20
185,Brainerd,46.358,-94.2008,55.42,33,100,9.22,overcast clouds,US,2022-05-22 19:27:20
186,Upernavik,72.7868,-56.1549,32.61,100,100,6.2,snow,GL,2022-05-22 19:27:20
187,Bezhetsk,57.7851,36.6965,35.65,72,24,4.16,few clouds,RU,2022-05-22 19:24:22
188,Pevek,69.7008,170.3133,34.65,89,89,11.32,overcast clouds,RU,2022-05-22 19:27:21
189,Batemans Bay,-35.7167,150.1833,55.09,87,81,5.53,broken clouds,AU,2022-05-22 19:28:21
190,Fort-Shevchenko,44.5086,50.263,59.67,83,0,23.22,clear sky,KZ,2022-05-22 19:28:21
191,Wajir,1.7471,40.0573,83.57,54,21,10.89,few clouds,KE,2022-05-22 19:28:22
192,Kota Bahru,6.1333,102.2386,76.95,94,20,2.3,few clouds,MY,2022-05-22 19:28:22
193,Kirkland Lake,48.1446,-80.0377,44.89,81,100,5.59,overcast clouds,CA,2022-05-22 19:28:22
194,Butaritari,3.0707,172.7902,81.34,79,59,10.8,light rain,KI,2022-05-22 19:28:23
195,Moerai,-22.4333,-151.3333,78.19,70,21,8.84,few clouds,PF,2022-05-22 19:28:23
196,Athni,16.7333,75.0667,76.64,78,44,18.14,scattered clouds,IN,2022-05-22 19:28:23
197,Mayskiy,47.6931,40.1025,56.61,91,100,10.51,light rain,RU,2022-05-22 19:28:24
198,Petropavlovsk-Kamchatskiy,53.0452,158.6483,39.79,100,75,0.0,broken clouds,RU,2022-05-22 19:26:39
199,Boguchany,58.3814,97.4531,45.41,93,29,1.86,scattered clouds,RU,2022-05-22 19:28:24
200,Mantena,-18.7817,-40.9803,72.27,66,92,9.33,overcast clouds,BR,2022-05-22 19:28:24
201,Yakeshi,49.2833,120.7333,51.1,54,5,8.1,clear sky,CN,2022-05-22 19:28:25
202,Vestmanna,62.1564,-7.1664,47.32,87,100,5.75,overcast clouds,FO,2022-05-22 19:28:25
203,Piacabucu,-10.4056,-36.4344,79.68,67,0,11.61,clear sky,BR,2022-05-22 19:28:25
204,Kununurra,-15.7667,128.7333,58.98,82,93,0.0,overcast clouds,AU,2022-05-22 19:28:26
205,Saskylakh,71.9167,114.0833,33.96,99,100,6.42,light snow,RU,2022-05-22 19:28:26
206,Thompson,55.7435,-97.8558,62.76,27,75,13.8,broken clouds,CA,2022-05-22 19:28:26
207,Kamenka,51.3223,42.7678,43.57,94,68,7.94,broken clouds,RU,2022-05-22 19:28:26
208,Alice Springs,-23.7,133.8833,44.15,70,44,0.0,scattered clouds,AU,2022-05-22 19:26:50
209,Ayolas,-27.4,-56.9,66.96,63,100,3.09,overcast clouds,PY,2022-05-22 19:24:12
210,Westport,41.1415,-73.3579,96.28,55,0,10.36,clear sky,US,2022-05-22 19:24:21
211,Khudumelapye,-23.8833,24.75,52.66,53,0,2.13,clear sky,BW,2022-05-22 19:28:27
212,Acarau,-2.8856,-40.12,82.15,78,33,7.43,scattered clouds,BR,2022-05-22 19:28:27
213,Ballitoville,-29.539,31.2144,64.24,82,100,8.05,moderate rain,ZA,2022-05-22 19:28:28
214,Seara,41.1818,-7.8003,63.95,81,46,5.95,scattered clouds,PT,2022-05-22 19:28:28
215,Tiksi,71.6872,128.8694,30.58,87,100,5.44,overcast clouds,RU,2022-05-22 19:28:28
216,Saint-Joseph,-21.3667,55.6167,70.18,76,34,11.16,scattered clouds,RE,2022-05-22 19:28:29
217,Vila Velha,-20.3297,-40.2925,73.35,73,75,5.75,broken clouds,BR,2022-05-22 19:25:04
218,Masunga,-20.6246,27.4488,48.4,47,0,4.45,clear sky,BW,2022-05-22 19:28:29
219,Klaksvik,62.2266,-6.589,49.12,89,53,3.78,broken clouds,FO,2022-05-22 19:28:29
220,Caucaia,-3.7361,-38.6531,85.3,78,75,6.91,broken clouds,BR,2022-05-22 19:28:30
221,Zaterechnyy,44.7931,45.2097,64.8,57,14,8.43,few clouds,RU,2022-05-22 19:28:30
222,Jumla,29.2747,82.1838,48.52,94,76,2.64,broken clouds,NP,2022-05-22 19:28:30
223,Husavik,66.0449,-17.3389,37.44,99,100,8.77,overcast clouds,IS,2022-05-22 19:28:31
224,Christchurch,-43.5333,172.6333,38.95,89,8,2.3,clear sky,NZ,2022-05-22 19:25:55
225,Souillac,-20.5167,57.5167,75.58,64,40,10.36,scattered clouds,MU,2022-05-22 19:28:31
226,Inhambane,-23.865,35.3833,68.43,92,96,4.32,moderate rain,MZ,2022-05-22 19:28:31
227,Yar-Sale,66.8333,70.8333,33.46,93,100,25.57,overcast clouds,RU,2022-05-22 19:28:32
228,La Ronge,55.1001,-105.2842,64.65,14,75,14.97,broken clouds,CA,2022-05-22 19:28:32
229,Mehamn,71.0357,27.8492,40.91,87,0,8.05,clear sky,NO,2022-05-22 19:28:32
230,Penalva,-3.2942,-45.1736,80.06,91,17,2.84,few clouds,BR,2022-05-22 19:28:32
231,Aklavik,68.2191,-135.0107,26.6,74,100,9.22,light snow,CA,2022-05-22 19:28:33
232,Mar Del Plata,-38.0023,-57.5575,62.62,58,0,6.91,clear sky,AR,2022-05-22 19:29:33
